unique_id,title,authors,pub_year,journal,study_site,moisture_type_DELETE?,moisture_type_consistent,moisture_units,moisture_open,moisture_forest,measurement_depth_DELETE?,Depth_lowerRange,Depth_upperRange,Average_Depth,Depth_Units,mat_deg_c,map_mm,Lat_degrees,Lat_Minutes,Lat_Seconds,Direction,Lat_Coordinates,Long_degrees,Long_Minutes,Long_Seconds,Direction,Long_Coordinates,Date,Year,Month,Day,Season,Timing_notes,Soil _type,Soil_texture,soil_clay_%,soil_sand_%,soil_silt_%,Soil notes,forest_type,forest_type_standardized,forest_dbh,forest_dbh_units,forest_basal_area,forest_basal_area_units,canopy_height,canopy_height_units,canopy_cover,canopy_cover_units,canopy_estimate_method,LAI,LAI_units,stem_density,stem_density_units,stand_density,stand_density_units,canopy_gap,canopy_gap_units,forest_structure_notes,open_type
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,15.71602,8.296203,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,8,18,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,16.30196,8.936689,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,8,25,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,16.90348,9.607699,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,9,1,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,17.47533,10.27659,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,9,8,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,18.11369,10.91471,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,9,15,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,18.67824,11.58658,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,9,22,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,19.24926,12.24171,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,9,29,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,19.84051,12.8934,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,10,6,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,20.40358,13.54501,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,10,13,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,20.97991,14.21939,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,10,20,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,20.62463,14.99494,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,10,27,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,20.30899,15.76787,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,11,3,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,19.919,16.54397,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,11,10,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,19.95956,16.51372,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,11,17,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
4,"Intra-annual variability and environmental controls over transpiration in a 58-year-old even-aged stand of invasive woody Juniperus virginiana L. in the Nebraska Sandhills, USA","Awada, T.; El-Hage, R.; Geha, M.; Wedin, D.A.; Huddle, J.A.; Zhou, X.; Msanne, J.; Sudmeyer, R.A.; Martin, D.L.; Brandle, J.R.",2013,Ecohydrology,Nebraska NAtional Forest,Volumetric soil water content,VSWC,%,19.95568,16.33401,0-2 m,0,2,1,m,8.4,570,41,51,45,N,41.8625,100,22,6,W,-100.368,2008,2008,11,24,,,Valentine,sand,,,,Valentine fine sand with deep loose sandy well-drainedsoils.,Conifereous (eastern red cedar),Coniferous,,,8,m2/ha,,,,,,1.63,,,,537,trees/ha,,,"LAI ranged between 1.43 to 1.83 and was averaged for this dataset. Stand Density, LAI, and Basal area taken from text instead of table I",grassland
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,52.69464256,28.82896684,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-04,2016,01,04,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,40.60345934,27.22514031,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-06,2016,01,06,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,37.90149786,27.03121671,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-09,2016,01,09,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,47.55813939,27.91454429,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-12,2016,01,12,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,37.05803309,26.93815532,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-15,2016,01,15,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,33.97945868,27.3052329,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-17,2016,01,17,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,52.68714116,29.1606628,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-20,2016,01,20,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,51.20149708,28.40230403,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-23,2016,01,23,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,49.1334777,27.93393815,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-25,2016,01,25,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,36.26064286,26.93220904,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-28,2016,01,28,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,34.9241495,26.93809954,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-01-31,2016,01,31,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,36.20189889,27.87283942,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-02,2016,02,02,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,51.93962073,28.97100613,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-05,2016,02,05,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,43.05225009,27.88263834,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-08,2016,02,08,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,47.78610544,28.03012908,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-11,2016,02,11,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,37.54223416,26.96740068,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-13,2016,02,13,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,41.91961972,27.88338986,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-16,2016,02,16,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,38.39804922,27.78501877,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-19,2016,02,19,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,35.17293842,26.93767664,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-21,2016,02,21,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
5,Effect of vegetation change from forest to herbaceous vegetation cover on soil moisture and temperature regimes and soil water chemistry,"Ã–zkan, U.; GÃ¶kbulak, F.",2016,Catena,Belgrad Forest,Volumetric Soil Moisture,VSWC,%,43.51695301,27.88788452,40,40,,40,cm,12.3,1129,,,,N,41.184,,,,E,28.9885,2016-02-24,2016,02,24,,,Vertic Xerochrept,,,,,,Oak-beech Broadleaf forest,deciduous,,,,,,,,,,,,,,,,,,,gap
